Order Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Time_taken,Seasons_of_the_year,month,day_of_week,week_of_year,is_holiday,Sales,Quantity,Discount,Profit,price_per_unit
2012-12-25,Second Class,Ralph Arnett,Consumer,San Diego,California,West,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,5,Winter,12,1,52,True,1199.96,5,0.2,224.9925,239.99200000000002
2012-12-25,Second Class,Ralph Arnett,Consumer,San Diego,California,West,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",5,Winter,12,1,52,True,12.6,3,0.0,6.174,4.2
2012-12-25,Second Class,Ralph Arnett,Consumer,San Diego,California,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5,Winter,12,1,52,True,17.94,3,0.0,8.073,5.98
2012-04-05,First Class,Ted Trevino,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 499,2,Spring,4,3,14,False,23.904,6,0.2,7.7688,3.984
2012-01-17,Standard Class,Amy Hunt,Consumer,Bartlett,Tennessee,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",6,Winter,1,1,3,False,88.96,8,0.2,10.008,11.12
2014-05-21,Standard Class,Chuck Clark,Home Office,Lakewood,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",4,Spring,5,2,21,False,518.272,8,0.2,-97.176,64.784
2014-05-21,Standard Class,Chuck Clark,Home Office,Lakewood,California,West,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,4,Spring,5,2,21,False,6.98,1,0.0,3.3504,6.98
2014-05-21,Standard Class,Chuck Clark,Home Office,Lakewood,California,West,Technology,Machines,Okidata B400 Printer,4,Spring,5,2,21,False,343.2,1,0.2,38.61,343.2
2014-08-14,Standard Class,Keith Dawkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 486,7,Summer,8,3,33,False,17.544,3,0.2,5.9211,5.848
2012-12-31,Standard Class,Barry Gonzalez,Consumer,Austin,Texas,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,4,Winter,12,0,1,False,152.688,2,0.2,-26.7204,76.344
2012-12-31,Standard Class,Barry Gonzalez,Consumer,Austin,Texas,Central,Office Supplies,Fasteners,Stockwell Push Pins,4,Winter,12,0,1,False,3.488,2,0.2,0.5668,1.744
2012-12-31,Standard Class,Barry Gonzalez,Consumer,Austin,Texas,Central,Office Supplies,Supplies,Staples,4,Winter,12,0,1,False,5.888,2,0.2,-1.3248,2.944
2014-12-26,Standard Class,Fred Hopkins,Corporate,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,4,Winter,12,4,52,False,153.552,3,0.2,51.8238,51.184
2014-12-26,Standard Class,Fred Hopkins,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4,Winter,12,4,52,False,270.62,2,0.0,2.7062,135.31
2013-09-02,Standard Class,Patrick Gardner,Consumer,New York City,New York,East,Technology,Accessories,Enermax Aurora Lite Keyboard,6,Autumn,9,0,36,True,468.9,6,0.0,206.316,78.14999999999999
2013-09-02,Standard Class,Patrick Gardner,Consumer,New York City,New York,East,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,6,Autumn,9,0,36,True,72.48,2,0.0,30.4416,36.24
2013-09-02,Standard Class,Patrick Gardner,Consumer,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,6,Autumn,9,0,36,True,10.95,3,0.0,3.285,3.65
2013-09-02,Standard Class,Patrick Gardner,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,Autumn,9,0,36,True,191.82,3,0.0,61.3824,63.94
2014-08-06,First Class,Nick Zandusky,Home Office,Houston,Texas,Central,Office Supplies,Storage,"Tennsco Lockers, Sand",3,Summer,8,2,32,False,151.056,9,0.2,7.5528,16.784000000000002
2011-02-19,Same Day,Troy Blackwell,Consumer,Lubbock,Texas,Central,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",0,Winter,2,5,7,False,25.16,5,0.6,-11.322,5.032
2013-11-23,Standard Class,Jeremy Ellison,Consumer,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Impact Binders,5,Autumn,11,5,47,False,6.216,6,0.8,-9.6348,1.036
2013-11-23,Standard Class,Jeremy Ellison,Consumer,Houston,Texas,Central,Office Supplies,Art,Newell 348,5,Autumn,11,5,47,False,23.616,9,0.2,2.6568,2.624
2013-11-23,Standard Class,Jeremy Ellison,Consumer,Houston,Texas,Central,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,5,Autumn,11,5,47,False,24.032,2,0.2,-0.6008,12.016
2013-11-23,Standard Class,Jeremy Ellison,Consumer,Houston,Texas,Central,Office Supplies,Labels,Avery 494,5,Autumn,11,5,47,False,2.088,1,0.2,0.6786,2.088
2013-11-23,Standard Class,Jeremy Ellison,Consumer,Houston,Texas,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5,Autumn,11,5,47,False,4.488,6,0.8,-6.732,0.7480000000000001
2012-12-14,Standard Class,Eric Hoffmann,Consumer,Costa Mesa,California,West,Furniture,Furnishings,Staples,4,Winter,12,4,50,False,29.22,3,0.0,12.8568,9.74
2012-06-13,Standard Class,Barbara Fisher,Corporate,Roswell,Georgia,South,Office Supplies,Paper,Xerox 202,4,Summer,6,2,24,False,6.48,1,0.0,3.1104,6.48
2014-12-29,Second Class,Pamela Coakley,Corporate,Loveland,Colorado,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3,Winter,12,0,1,False,1.188,2,0.7,-0.99,0.594
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,Hon Valutask Swivel Chairs,6,Autumn,9,6,38,False,272.646,3,0.1,18.1764,90.882
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",6,Autumn,9,6,38,False,212.8,2,0.0,95.76,106.4
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",6,Autumn,9,6,38,False,38.52,9,0.0,18.1044,4.28
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,6,Autumn,9,6,38,False,72.64,2,0.0,21.792,36.32
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",6,Autumn,9,6,38,False,45.4,4,0.0,12.712,11.35
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",6,Autumn,9,6,38,False,13.76,2,0.0,6.3296,6.88
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,"Global Leather Task Chair, Black",6,Autumn,9,6,38,False,80.991,1,0.1,8.0991,80.991
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",6,Autumn,9,6,38,False,11.784,3,0.2,3.9771,3.9280000000000004
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Fasteners,Advantus Push Pins,6,Autumn,9,6,38,False,4.36,2,0.0,1.7876,2.18
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,6,Autumn,9,6,38,False,2888.127,11,0.1,609.7157,262.557
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Technology,Phones,Apple iPhone 5,6,Autumn,9,6,38,False,1299.66,2,0.0,350.9082,649.83
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,6,Autumn,9,6,38,False,2254.41,5,0.1,375.735,450.88199999999995
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,6,Autumn,9,6,38,False,104.85,3,0.0,28.3095,34.949999999999996
2014-09-21,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,6,Autumn,9,6,38,False,59.97,3,0.0,20.3898,19.99
2014-08-23,First Class,Dean percer,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Boat-Shaped Conference Table,2,Summer,8,5,34,False,314.532,2,0.4,-83.8752,157.266
2012-06-18,Standard Class,Harold Ryan,Corporate,Miami,Florida,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4,Summer,6,0,25,False,13.632,4,0.2,3.5784,3.408
2011-12-20,Standard Class,William Brown,Consumer,Grand Prairie,Texas,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,5,Winter,12,1,51,False,19.432,2,0.8,-49.5516,9.716
2011-12-20,Standard Class,William Brown,Consumer,Grand Prairie,Texas,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,5,Winter,12,1,51,False,65.44,5,0.2,-8.18,13.088
2013-09-12,Standard Class,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,5,Autumn,9,3,37,False,6.0,2,0.2,2.1,3.0
2013-09-12,Standard Class,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,5,Autumn,9,3,37,False,1.908,3,0.8,-3.2436,0.636
2013-11-13,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",4,Autumn,11,2,46,False,1474.802,7,0.3,-21.0686,210.68599999999998
2013-11-13,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",4,Autumn,11,2,46,False,110.096,2,0.2,33.0288,55.048
2013-11-13,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,4,Autumn,11,2,46,False,16.752,6,0.2,5.4444,2.792
2013-11-13,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4,Autumn,11,2,46,False,1537.074,9,0.3,0.0,170.786
2013-11-13,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,4,Autumn,11,2,46,False,449.372,2,0.3,-12.8392,224.686
2013-03-15,Standard Class,Stephanie Phelps,Corporate,Redwood City,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6,Spring,3,4,11,False,41.904,6,0.2,14.1426,6.984000000000001
2013-11-14,Standard Class,Corinna Mitchell,Home Office,New York City,New York,East,Technology,Phones,Xiaomi Mi3,6,Autumn,11,3,46,False,2279.96,4,0.0,592.7896,569.99
2013-11-14,Standard Class,Corinna Mitchell,Home Office,New York City,New York,East,Office Supplies,Labels,Avery 499,6,Autumn,11,3,46,False,14.94,3,0.0,6.8724,4.9799999999999995
2014-09-20,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,6,Autumn,9,5,38,False,191.976,3,0.2,19.1976,63.992
2014-09-20,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Office Supplies,Art,Peel-Off China Markers,6,Autumn,9,5,38,False,23.832,3,0.2,6.5538,7.944
2014-09-20,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,Autumn,9,5,38,False,409.216,8,0.2,61.3824,51.152
2014-09-20,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,6,Autumn,9,5,38,False,72.588,2,0.7,-128.2388,36.294
2014-12-05,Standard Class,Christy Brittain,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Advantus Rolling Drawer Organizers,5,Winter,12,4,49,False,61.568,2,0.2,4.6176,30.784
2012-08-31,Standard Class,Shirley Daniels,Home Office,Bedford,Texas,Central,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",5,Summer,8,4,35,False,20.96,4,0.2,6.812,5.24
2014-06-04,Standard Class,Saphhira Shifley,Corporate,Los Angeles,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,4,Summer,6,2,23,False,44.75,5,0.0,8.5025,8.95
2014-06-04,Standard Class,Saphhira Shifley,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1947,4,Summer,6,2,23,False,11.96,2,0.0,5.382,5.98
2014-06-04,Standard Class,Saphhira Shifley,Corporate,Los Angeles,California,West,Office Supplies,Binders,UniKeep View Case Binders,4,Summer,6,2,23,False,3.912,1,0.2,1.2714,3.912
2013-04-01,Standard Class,Erica Hackney,Consumer,New York City,New York,East,Furniture,Chairs,"Global Value Steno Chair, Gray",6,Spring,4,0,14,False,327.996,6,0.1,54.666,54.666
2011-10-25,First Class,Aaron Hawkins,Corporate,San Francisco,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,3,Autumn,10,1,43,False,49.408,4,0.2,18.528,12.352
2014-03-27,Standard Class,Evan Minnotte,Home Office,Virginia Beach,Virginia,South,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,7,Spring,3,3,13,False,53.25,3,0.0,20.7675,17.75
2014-03-27,Standard Class,Evan Minnotte,Home Office,Virginia Beach,Virginia,South,Office Supplies,Fasteners,Staples,7,Spring,3,3,13,False,3.76,2,0.0,1.316,1.88
2011-12-27,Standard Class,Thomas Brumley,Home Office,New York City,New York,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",4,Winter,12,1,52,False,767.214,14,0.1,161.9674,54.801
2014-09-16,Standard Class,Alan Barnes,Consumer,Lebanon,Tennessee,South,Office Supplies,Paper,Xerox 1893,5,Autumn,9,1,38,False,163.96,5,0.2,59.4355,32.792
2013-08-17,First Class,Anthony O'Donnell,Corporate,Los Angeles,California,West,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",3,Summer,8,5,33,False,161.28,2,0.2,12.096,80.64
2013-11-05,Same Day,Thomas Thornton,Consumer,Chula Vista,California,West,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,0,Autumn,11,1,45,False,192.8,4,0.0,55.912,48.2
2012-10-18,Standard Class,Kristina Nunn,Home Office,Mcallen,Texas,Central,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",4,Autumn,10,3,42,False,27.696,3,0.2,3.462,9.232000000000001
2012-10-18,Standard Class,Kristina Nunn,Home Office,Mcallen,Texas,Central,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,4,Autumn,10,3,42,False,73.164,6,0.8,-186.5682,12.194
2013-11-01,Second Class,Frank Olsen,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1898,4,Autumn,11,4,44,False,32.064,6,0.2,11.2224,5.344
2011-03-30,Standard Class,Guy Armstrong,Consumer,San Francisco,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,5,Spring,3,2,13,False,205.666,2,0.15,-12.098,102.833
2012-04-18,First Class,Nathan Cano,Consumer,Santa Maria,California,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,2,Spring,4,2,16,False,115.44,3,0.0,30.0144,38.48
2014-07-10,Standard Class,Jamie Frazer,Consumer,Manchester,Connecticut,East,Office Supplies,Paper,Xerox 1914,6,Summer,7,3,28,False,274.8,5,0.0,134.652,54.96
2014-07-10,Standard Class,Jamie Frazer,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,Tennsco Industrial Shelving,6,Summer,7,3,28,False,195.64,4,0.0,3.9128,48.91
2014-07-10,Standard Class,Jamie Frazer,Consumer,Manchester,Connecticut,East,Technology,Phones,Digium D40 VoIP phone,6,Summer,7,3,28,False,257.98,2,0.0,74.8142,128.99
2014-07-10,Standard Class,Jamie Frazer,Consumer,Manchester,Connecticut,East,Office Supplies,Art,Prismacolor Color Pencil Set,6,Summer,7,3,28,False,119.04,6,0.0,48.8064,19.84
2014-06-28,Standard Class,Greg Tran,Consumer,Omaha,Nebraska,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",4,Summer,6,5,26,False,20.07,3,0.0,9.2322,6.69
2011-12-22,Standard Class,Khloe Miller,Consumer,San Jose,California,West,Office Supplies,Art,Newell 332,4,Winter,12,3,51,False,11.76,4,0.0,3.1752,2.94
2014-11-22,Standard Class,Patrick Jones,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 332,4,Autumn,11,5,47,False,11.76,4,0.0,3.1752,2.94
2014-11-22,Standard Class,Patrick Jones,Corporate,San Francisco,California,West,Office Supplies,Binders,Canvas Sectional Post Binders,4,Autumn,11,5,47,False,40.736,2,0.2,14.7668,20.368
2013-06-28,Second Class,Anna Chung,Consumer,San Francisco,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,2,Summer,6,4,26,False,201.584,2,0.2,12.599,100.792
2014-12-29,First Class,Jason Gross,Corporate,Long Beach,California,West,Furniture,Chairs,Novimex Turbo Task Chair,3,Winter,12,0,1,False,340.704,6,0.2,-34.0704,56.784
2013-04-09,First Class,Raymond Messe,Consumer,Columbus,Georgia,South,Furniture,Bookcases,"Hon Metal Bookcases, Black",3,Spring,4,1,15,False,354.9,5,0.0,88.725,70.97999999999999
2011-03-18,Second Class,Eileen Kiefer,Home Office,San Francisco,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",3,Spring,3,4,11,False,1198.33,10,0.15,70.49,119.833
2014-07-04,Standard Class,Rob Dowd,Consumer,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,5,Summer,7,4,27,True,87.92,4,0.0,0.8792,21.98
2014-04-21,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Computer Room Manger, 14""",3,Spring,4,0,17,False,51.968,2,0.2,10.3936,25.984
2014-04-21,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",3,Spring,4,0,17,False,51.336,3,0.2,5.7753,17.112
2014-04-21,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,3,Spring,4,0,17,False,332.704,1,0.2,33.2704,332.704
2014-04-21,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",3,Spring,4,0,17,False,42.408,3,0.2,9.5418,14.136000000000001
2013-08-04,Second Class,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2,Summer,8,6,31,False,81.54,3,0.0,38.3238,27.180000000000003
2013-08-04,Second Class,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,2,Summer,8,6,31,False,167.28,12,0.0,23.4192,13.94
2013-12-04,Standard Class,Gary McGarr,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,6,Winter,12,2,49,False,772.68,4,0.0,108.1752,193.17
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,2,Spring,3,5,11,False,323.976,3,0.2,28.3479,107.992
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Office Supplies,Labels,Avery 501,2,Spring,3,5,11,False,11.808,4,0.2,3.9852,2.952
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Office Supplies,Storage,Crate-A-Files,2,Spring,3,5,11,False,26.16,3,0.2,1.962,8.72
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",2,Spring,3,5,11,False,33.57,5,0.7,-25.737,6.714
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Eldon Wave Desk Accessories,2,Spring,3,5,11,False,4.992,3,0.2,1.3728,1.664
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Document Clip Frames,2,Spring,3,5,11,False,20.016,3,0.2,5.5044,6.672
2011-03-19,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",2,Spring,3,5,11,False,170.24,2,0.2,53.2,85.12
2012-04-20,Standard Class,Erica Smith,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1916,5,Spring,4,4,16,False,117.456,3,0.2,44.046,39.152
2012-09-19,Second Class,Rick Wilson,Corporate,Los Angeles,California,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,3,Autumn,9,2,38,False,22.96,2,0.0,11.2504,11.48
2011-08-27,Second Class,Michael Moore,Consumer,Springfield,Virginia,South,Office Supplies,Paper,Xerox 1898,3,Summer,8,5,34,False,13.36,2,0.0,6.4128,6.68
2013-12-20,Second Class,Mark Haberlin,Corporate,New York City,New York,East,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",5,Winter,12,4,51,False,34.248,3,0.2,11.5587,11.415999999999999
2013-12-20,Second Class,Mark Haberlin,Corporate,New York City,New York,East,Office Supplies,Art,Newell 326,5,Winter,12,4,51,False,3.52,2,0.0,1.0208,1.76
2011-08-02,Standard Class,Nick Zandusky,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,6,Summer,8,1,31,False,26.7,5,0.0,12.549,5.34
